source_id,total_length_km
114N06861,4.01572
114N06862,0.02625
114N06863,8.86692
114N06864,5.02386
114N06865,0.9188700000000001
114N06866,0.13227
114N06867,2.92489
114N06868,13.190420000000001
114N06869,12.41244
114N06870,2.11764
114N06871,15.156460000000001
114N06872,11.5987
114N06873,12.300180000000001
114N06874,2.36409
114N06875,0.3901
114N06876,0.58735
114N06877,0.82365
114N06878,6.40321
114N06879,10.63706
114N06880,3.5341199999999997
114N06881,15.545760000000001
114N06882,16.138289999999998
114N06883,3.7549099999999997
114N06884,15.26415
114N06885,10.44934
114N06886,5.5904300000000005
114N06887,13.99655
114N06888,8.32818
114N06889,8.50015
114N06890,0.39054
114N06891,14.528839999999999
114N06892,6.828880000000001
114N06893,1.5043
114N06894,11.682210000000001
114N06895,11.259780000000001
114N06896,3.87192
114N06897,5.30871
114N06898,11.50732
114N06899,12.70551
114N06900,10.95883
114N06901,15.113010000000001
114N06902,5.94379
114N06903,0.40296
114N06904,0.48277
114N06905,6.5883199999999995
114N06906,13.08876
114N06907,11.17205
114N06908,13.13746
114N06909,5.7077800000000005
114N06910,0.11455
114N06911,8.817839999999999
114N06912,4.79887
114N06913,5.191330000000001
114N06914,14.81884
114N06915,8.54998
114N06916,15.880139999999999
114N06917,14.061979999999998
114N06918,14.10466
114N06919,9.82152
114N06920,13.9572
114N06921,0.19352
114N06922,7.75652
114N06923,7.93648
114N06924,1.4551399999999999
114N06925,15.169770000000002
114N06926,14.12069
114N06927,4.41474
114N06928,12.16043
114N06929,8.45073
114N06930,0.6037100000000001
114N06931,2.61781
114N06932,0.81034
114N06933,8.87083
114N06934,0.7943899999999999
114N06935,0.21911
114N06936,0.11639000000000001
114N06937,0.72718
114N06938,1.2118799999999998
114N06939,0.9399200000000001
114N06940,2.24492
114N06996,0.049569999999999996
114N06997,0.9048200000000001
114N06998,7.0772699999999995
114N06999,9.15385
114N07000,12.11714
114N07001,13.283170000000002
114N07002,10.89458
114N07003,12.68318
114N07004,12.01395
114N07005,15.48456
114N07006,6.89726
114N07007,0.02111
114N07008,0.43353
114N07009,0.24874000000000002
114N07010,0.11087000000000001
114N07011,0.21911
114N07012,0.8666200000000001
114N07013,2.84233
114N07014,9.59348
114N07015,8.24205
114N07016,0.30835
114N07017,4.69177
114N07018,3.3308800000000005
114N07019,4.27933
114N07020,0.02111
114N07021,3.04576
114N07044,29.89765
114N07045,11.9296
114N07046,7.69897
114N07047,14.5597
114N07048,10.6264
114N07049,11.90124
114N07050,15.302620000000001
114N07051,10.64167
114N07052,12.97693
114N07053,15.86491
114N07054,3.27854
114N07055,0.014530000000000001
114N07056,5.58248
114N07057,11.87968
114N07058,6.93003
114N07059,20.672060000000002
114N07060,10.981910000000001
114N07061,12.92384
114N07062,9.9662
114N07063,9.76123
114N07064,16.39436
114N07065,12.03393
114N07066,14.43789
114N07067,16.03785
114N07068,14.62512
114N07069,12.932030000000001
114N07070,9.61919
114N07071,10.30115
114N07072,0.02493
114N07073,9.88337
114N07074,5.46779
114N07075,12.9253
114N07076,12.858319999999999
114N07077,5.943309999999999
114N07078,1.8545
114N07079,0.91596
114N07080,11.00962
114N07081,1.0356299999999998
114N07082,0.62785
114N07083,0.13072999999999999
114N07084,0.42683000000000004
114N07086,0.90823
114N07087,1.20231
114N07088,0.35935
114N07089,1.7527400000000002
114N07090,0.9013100000000001
114N07091,1.8887099999999999
114N07092,0.52881
114N07093,0.9906
114N07094,1.3675700000000002
114N07095,4.44152
114N07096,4.831230000000001
114N07097,2.44187
114N07098,0.4638
114N07099,1.15364
114N07100,15.87655
114N07101,11.13742
114N07102,1.4131200000000002
114N07103,1.129
114N07105,12.35112
114N07177,12.40235
114N07178,4.968380000000001
114N07179,2.76247
114N07180,1.16829
114N07181,5.882619999999999
114N07501,0.03182
114N07503,5.29862
114N07504,1.10036
114N07505,14.51632
114N07506,8.0692
114N07507,10.35347
114N07508,6.24435
114N07509,1.62481
114N07510,0.68579
114N07511,1.25305
114N07512,0.60582
114N07513,0.30011
114N07514,0.73417
114N07515,0.72023
114N07516,0.9119299999999999
114N07517,2.20057
114N07518,0.41023999999999994
114N07519,2.05682
114N07520,1.08866
114N07521,0.75757
114N07522,0.4919
114N07523,0.0883
114N07524,0.04216
114N07525,1.02811
114N07526,2.85776
114N07527,3.41134
114N07528,0.18355
114N07529,1.44559
114N07530,2.46778
114N07531,2.40227
114N07532,1.87955
114N07533,1.0331700000000001
114N07534,0.44777
114N07535,2.2462400000000002
114N07536,2.6861200000000003
114N07537,1.60996
114N07538,1.8507799999999999
114N07539,1.40309
114N07540,0.9069799999999999
114N07541,0.64845
114N07542,0.0233
114N07671,0.6421899999999999
114N07672,0.6875100000000001
114N07675,1.00114
114N07676,3.79351
114N07677,2.69303
114N07678,2.37166
114N07679,3.34695
114N07680,3.47968
114N07681,6.608110000000001
114N07682,2.3266400000000003
114N07683,2.2629599999999996
114N07684,4.2529699999999995
114N07685,2.04786
114N07686,0.24414
114N07687,0.10152
114N07688,1.5849600000000001
114N07689,2.93715
114N07690,2.38458
114N07691,3.3516
114N07692,2.4219999999999997
114N07693,12.667769999999999
114N07694,7.979210000000001
114N07695,2.1825900000000003
114N07696,14.42264
114N07812,0.09201000000000001
114N07813,14.617560000000001
114N07814,15.3538
114N07815,11.65508
114N07816,11.21153
114N07817,12.68807
114N07818,8.84544
114N07819,8.382530000000001
114N07820,15.86382
114N07821,0.02742
114N07822,12.83888
114N07823,6.074
114N07824,20.38865
114N07825,14.28391
114N07826,14.15305
114N07827,0.03444
114N07828,2.02927
114N07829,1.97315
114N07830,5.972580000000001
114N07831,7.47083
114N07832,6.07281
114N07833,4.80441
114N07834,3.12472
114N07835,4.87556
114N07836,5.03606
114N07837,1.84637
114N07838,0.83285
114N07839,6.0427800000000005
114N07840,10.23247
114N07841,3.7130300000000003
114N07842,3.67032
114N07843,4.29204
114N07844,4.34199
114N07845,0.14005
114N07849,1.1049799999999999
114N07850,0.764
114N07851,8.35597
114N07852,8.610619999999999
114N07853,15.317620000000002
114N07854,8.30914
114N07855,8.73877
114N07856,4.39077
114N07857,2.33316
114N07858,7.1757100000000005
114N07859,0.07216
114N07860,2.02375
114N07861,5.94735
114N07862,4.17708
114N07863,3.5486800000000005
114N07864,10.6026
114N07865,9.31821
114N07866,1.97922
114N07867,0.059079999999999994
114N07868,16.27139
114N07869,12.56162
114N07870,16.06953
114N07871,7.996510000000001
114N07872,10.81339
114N07873,12.99933
114N07874,6.2659
114N07875,7.91783
114N07876,6.09463
114N07877,1.8846900000000002
114N07878,1.70354
114N07879,1.39876
114N07880,0.29395
114N07881,0.55592
114N07882,2.9736700000000003
114N07883,6.7971
114N07884,4.30086
114N07885,5.95362
114N07886,2.74535
114N07887,2.8586099999999997
114N07888,1.3641299999999998
114N07889,0.015880000000000002
114N07890,15.627360000000001
114N07891,5.610119999999999
114N07892,15.14306
114N07893,15.38985
114N07894,10.29618
114N07895,0.016380000000000002
114N07897,0.72037
114N07899,15.799270000000002
114N07900,2.4607799999999997
114N07901,1.98711
114N07902,5.45561
114N07903,1.38405
114N07904,1.01942
114N07905,2.29084
114N07906,2.09026
114N07907,0.28426
114N07908,0.7479899999999999
114N07909,2.83204
114N07910,1.77393
114N07911,0.76555
114N07912,2.20268
114N07913,1.10359
114N07914,10.270719999999999
114N07915,2.6792
114N07916,3.7679099999999996
114N07917,1.92655
114N07918,1.7262
114N07919,2.73869
114N07920,1.73898
114N07921,2.10522
114N07922,2.3068
114N07923,2.68434
114N07924,1.9865099999999998
114N07925,0.40646
114N07926,0.36465
114N07949,1.34742
114N07950,0.13789
114N07970,0.7278100000000001
114N07971,2.04422
114N07972,0.61393
114N07973,0.01683
114N07990,1.60576
114N07991,0.28681999999999996
114N07992,0.08027000000000001
114N07998,0.42456000000000005
114N07999,0.34899
114N08000,1.59801
114N08001,0.027780000000000003
114N08002,0.9484
114N08003,0.02111
114N08054,0.31723
114N08059,0.32469000000000003
114N08060,0.17506
114N08061,0.02501
114N08117,1.09934
114N08118,0.44035
114N08119,3.17326
114N08120,1.51203
114N08121,2.5097400000000003
114N08122,1.65255
114N08123,1.80708
114N08124,0.9953799999999999
114N08125,2.21299
114N08126,2.11193
114N08127,2.73619
114N08128,1.61079
114N08129,2.89811
114N08130,0.32127
114N08131,3.08872
114N08132,0.019809999999999998
114N08139,0.72126
114N08140,1.6781400000000002
114N08141,3.8338
114N08142,11.76962
114N08143,3.44614
114N08144,1.48596
114N08145,0.01286
114N08146,11.536389999999999
114N08147,0.09669
114N08148,0.39921
114N08149,0.06556000000000001
114N08150,2.33157
114N08151,0.03999
114N08152,2.7132099999999997
114N08153,0.0476
114N08154,0.13103
114N08155,1.5186899999999999
114N08156,0.0589
114N08157,0.56491
114N08158,0.08594
114N08159,0.67953
114N08160,0.06816
114N08164,2.56193
114N08165,2.5209599999999996
114N08166,0.04262
114N08167,0.17146
114N08168,0.79545
114N08169,0.16105
114N08170,0.23392
114N08171,0.0491
114N08172,3.8130699999999997
114N08173,3.67326
114N08174,0.99702
114N08175,0.62061
114N08176,0.1292
114N08177,0.21493
114N08178,0.059370000000000006
114N08181,1.9948
114N08182,2.72845
114N08183,1.51171
114N08184,3.6935599999999997
114N08185,3.7110000000000003
114N08186,5.47375
114N08187,0.20172
114N08188,1.6790599999999998
114N08189,0.49873999999999996
114N08190,1.52973
114N08191,2.48568
114N08192,0.13898
114N08202,2.36622
114N08203,0.054329999999999996
114N08234,0.039830000000000004
114N08235,0.016030000000000003
114N08237,0.61963
114N08238,0.01587
114N08250,0.8985799999999999
114N08251,0.022930000000000002
114N08282,0.71399
114N08284,0.033089999999999994
114N08287,1.02829
114N08288,1.72945
114N08292,1.90805
114N08293,0.45258000000000004
114N08294,0.4099
114N08295,1.77372
114N08296,0.14117000000000002
114N08302,1.6950599999999998
114N08307,0.47551000000000004
114N08311,1.4052
114N08312,0.80591
114N11658,0.52378
114N11659,0.74297
114N11660,1.02126
114N11661,0.9932700000000001
114N11662,0.9173100000000001
114N11663,1.37329
114N11664,0.9482700000000001
114N11665,1.0312
114N11666,0.46898
114N11667,0.08401
114N11668,3.32576
114N11669,5.2847
114N11670,2.22479
114N11671,1.45697
114N11672,2.04052
114N11673,1.21433
114N11674,1.34636
114N11675,0.82406
114N11676,1.7414900000000002
114N11677,0.92063
114N11678,1.38486
114N11679,2.0101
114N11680,0.75721
114N11681,1.4384
114N11682,0.14457
114N11683,3.5827199999999997
114N11684,7.76505
114N11685,1.6563
114N11686,0.6771199999999999
114N11687,1.83509
114N11688,1.7019799999999998
114N11689,1.17733
114N11691,0.93458
114N11692,5.4042900000000005
114N11694,2.04161
114N11695,0.17595
114N11696,1.19994
114N11697,1.68754
114N11698,5.25557
114N11699,0.60088
114N11700,1.93189
114N11701,0.8211799999999999
114N11702,1.3711799999999998
114N11703,1.34808
114N11704,2.62371
114N11705,2.6815700000000002
114N11706,1.53203
114N11707,1.44357
114N11708,0.06552999999999999
114N11709,0.9822299999999999
114N11710,1.2063
114N11711,1.6739099999999998
114N11712,1.48258
114N11713,1.45753
114N11714,0.040619999999999996
114N11715,1.58746
114N11716,0.019280000000000002
114N11717,1.45105
114N11718,2.2096
114N11719,0.78076
114N11720,0.02419
114N11722,0.80762
114N11723,1.60988
114N11724,0.8956
114N11725,0.0212
114N11726,0.24209
114N11727,2.50395
114N11728,0.04255
114N11729,0.62972
114N11730,0.05202999999999999
114N11731,1.00066
114N11732,0.04073
114N11737,2.10893
114N11738,1.97357
114N11739,1.13019
114N11740,0.019809999999999998
114N11744,0.01775
114N11745,0.93184
114N11746,0.02419
114N11747,1.5128
114N11748,0.88936
114N11749,0.02335
114N11750,3.1825900000000003
114N11751,3.64285
114N11752,2.29808
114N11753,0.03645
114N11754,1.33745
114N11755,0.04709
114N11756,0.16948
114N11757,0.25581
114N11758,1.52947
114N11759,0.5535
114N11760,0.03631
114N11763,0.05557
114N11764,1.75338
114N11765,1.7852599999999998
114N11766,1.22898
114N11767,0.02163
114N11768,0.7357899999999999
114N11769,0.02544
114N11770,1.12038
114N11771,1.18642
114N11772,0.08116
114N11775,0.26942
114N11779,1.74868
114N11780,1.6223299999999998
114N11781,1.48137
114N11782,0.05542999999999999
114N11783,0.47596000000000005
114N11784,0.6955100000000001
114N11785,0.03584
114N11786,2.8096200000000002
114N11787,0.033510000000000005
114N11790,0.7929999999999999
114N11791,0.61606
114N11792,0.016659999999999998
114N11793,2.1818
114N11794,1.05872
114N11795,1.38941
114N11796,1.4682
114N11797,0.29754
114N11798,1.22
114N11799,1.10247
114N11800,1.45028
114N11801,0.04144
114N11802,0.28431999999999996
114N11803,0.6685399999999999
114N11805,2.70412
114N11806,1.91274
114N11807,2.32061
114N11808,0.02486
114N11809,1.7890000000000001
114N11810,0.03315
114N11811,0.2823
114N11812,1.9396799999999998
114N11813,1.4767299999999999
114N11814,0.0187
114N11815,0.41568
114N11816,0.58355
114N11817,0.02334
114N11818,2.04557
114N11819,0.03222
114N11821,0.70433
114N11822,1.02844
114N11823,0.03121
114N11824,1.57751
114N11825,0.02556
114N11826,1.26031
114N11827,1.28516
114N11828,1.13365
114N11829,0.025689999999999998
114N11830,1.22038
114N11831,1.38761
114N11832,1.28625
114N11833,0.02223
114N11834,1.3917899999999999
114N11835,1.3831
114N11836,0.83037
114N11837,0.75581
114N11838,0.02556
114N11839,2.1263799999999997
114N11840,1.9000700000000001
114N11841,0.01793
114N11842,1.86253
114N11843,0.05145
114N11844,1.6207200000000002
114N11845,0.0294
114N11846,0.56018
114N11847,1.62497
114N11848,1.60601
114N11849,0.9236
114N11850,0.19005
114N11851,0.15846
114N11852,3.1846200000000002
114N11853,0.01891
114N11854,2.5482
114N11855,0.01798
114N11856,2.0295900000000002
114N11857,0.0212
114N11858,0.86364
114N11859,1.23891
114N11860,0.0077599999999999995
114N11861,1.75615
114N11862,1.2368299999999999
114N11863,0.78101
114N11864,0.8280200000000001
114N11865,0.80485
114N11866,1.58133
114N11867,0.7602899999999999
114N11868,1.5951
114N11869,0.028069999999999998
114N11870,2.2484900000000003
114N11871,0.6108899999999999
114N11872,0.01574
114N11873,1.2137200000000001
114N11874,2.02296
114N11875,0.78655
114N11876,0.02002
114N11877,2.1057799999999998
114N11878,2.4879700000000002
114N11879,0.05855
114N11880,2.27222
114N11881,0.05335
114N11882,0.8738100000000001
114N11883,0.71859
114N11884,0.01873
114N11885,1.9836799999999999
114N11886,2.46558
114N11887,2.50556
114N11888,3.2044099999999998
114N11889,3.1899599999999997
114N11890,0.0249
114N11891,1.8139900000000002
114N11892,1.23977
114N11893,0.7780199999999999
114N11894,0.02
114N11895,0.39028
114N11896,0.96472
114N11897,0.97364
114N11898,0.01231
114N11899,2.6065099999999997
114N11900,0.5646399999999999
114N11901,1.64094
114N11902,0.016659999999999998
114N11903,0.33255
114N11904,0.01593
114N11905,0.99361
114N11906,2.9666
114N11907,0.07026
114N11908,5.232559999999999
114N11909,0.01403
114N11910,2.2394
114N11911,3.22456
114N11912,1.61501
114N11913,3.2062
114N11914,3.16732
114N11915,0.02263
114N11916,0.91805
114N11917,1.82865
114N11918,1.63398
114N11919,1.01875
114N11920,0.76798
114N11921,0.01791
114N11922,2.0723700000000003
114N11923,1.51481
114N11924,1.60352
114N11925,1.8779599999999999
114N11926,1.12585
114N11927,0.031160000000000004
114N11928,0.64491
114N11929,0.24835
114N11930,0.60095
114N11931,3.04105
114N11932,1.60885
114N11933,0.03177
114N11934,1.29806
114N11935,0.01371
114N11936,1.98517
114N11937,1.18816
114N11938,1.2148299999999999
114N11939,0.8169
114N11940,0.8012600000000001
114N11941,1.60366
114N11942,0.02223
114N11943,1.8552400000000002
114N11944,0.036680000000000004
114N11945,3.07913
114N11946,1.28419
114N11947,1.96543
114N11948,0.05491
114N11949,0.96268
114N11950,1.61649
114N11951,1.2113200000000002
114N11952,1.55566
114N11953,0.06154
114N11954,1.08304
114N11955,1.1125200000000002
114N11956,1.1512
114N11957,1.65838
114N11958,0.035160000000000004
114N11959,0.88384
114N11960,0.80808
114N11961,1.17828
114N11962,1.6328200000000002
114N11963,0.03222
114N11964,1.04586
114N11965,0.02256
114N11966,2.25088
114N11967,2.08688
114N11968,0.04216
114N11969,1.72758
114N11970,0.02998
114N11971,2.30514
114N11972,1.6422900000000002
114N11973,3.63686
114N11974,2.82931
114N11975,2.31461
114N11976,1.02789
114N11977,0.02338
114N11978,1.27645
114N11979,1.61107
114N11980,0.01555
114N11981,1.59628
114N11982,0.85109
114N11983,0.03323
114N11984,1.1177700000000002
114N11985,1.46286
114N11986,0.82691
114N11987,0.78132
114N11988,1.6605400000000001
114N11989,0.8079999999999999
114N11990,0.80805
114N11991,1.28834
114N11992,1.09629
114N11993,1.51254
114N11994,0.01839
114N11995,1.17036
114N11996,0.06556000000000001
114N11997,1.3176700000000001
114N11998,0.052239999999999995
114N11999,1.50377
114N12000,0.09233
114N12001,0.19122
114N12002,0.48393
114N12003,0.9545799999999999
114N12004,0.03112
114N12005,1.30484
114N12006,1.66438
114N12007,0.04778
114N12008,1.22199
114N12009,1.6942
114N12010,0.0523
114N12011,2.4847599999999996
114N12012,1.1352799999999998
114N12013,1.15044
114N12014,0.07002
114N12015,1.1523700000000001
114N12016,0.7731600000000001
114N12017,0.05391
114N12018,1.96115
114N12019,0.0253
114N12020,1.7231400000000001
114N12021,0.04974
114N12022,1.29675
114N12023,1.6613099999999998
114N12024,0.8114600000000001
114N12025,0.85865
114N12026,2.10689
114N12027,1.1770100000000001
114N12028,0.02445
114N12029,1.59531
114N12030,1.61057
114N12031,3.2233099999999997
114N12032,1.76033
114N12033,0.02345
114N12034,1.04976
114N12035,2.00175
114N12036,1.03645
114N12037,0.03
114N12038,1.59554
114N12039,0.05058
114N12040,1.32661
114N12041,1.3538
114N12042,0.07892
114N12044,1.6291200000000001
114N12045,1.61543
114N12046,0.0054399999999999995
114N12047,2.1071299999999997
114N12048,2.23044
114N12049,0.08098
114N12050,1.08647
114N12051,1.62059
114N12052,0.80699
114N12053,0.8748600000000001
114N12054,1.6781
114N12055,0.02
114N12056,1.20278
114N12057,0.8035899999999999
114N12058,0.82358
114N12059,2.42747
114N12060,1.32829
114N12061,0.08907999999999999
114N12062,2.11889
114N12063,1.6445400000000001
114N12064,0.015059999999999999
114N12065,2.2069900000000002
114N12066,1.15905
114N12067,2.24301
114N12068,0.01889
114N12069,2.06331
114N12070,1.59608
114N12071,0.01762
114N12072,2.27553
114N12073,1.36299
114N12074,1.56913
114N12075,0.05111
114N12076,3.0323900000000004
114N12077,1.20094
114N12078,0.01226
114N12079,2.26057
114N12080,3.8494900000000003
114N12081,3.36374
114N12082,1.62281
114N12083,2.4081599999999996
114N12084,0.02459
114N12085,3.25028
114N12086,2.99222
114N12087,0.04086
114N12088,1.57828
114N12089,1.1962899999999999
114N12090,0.02356
114N12091,0.98154
114N12092,0.89594
114N12093,2.09323
114N12094,2.3864
114N12095,1.34932
114N12096,1.42379
114N12097,1.9406599999999998
114N12098,2.54759
114N12099,0.027780000000000003
114N12100,1.62148
114N12101,0.01633
114N12102,2.63636
114N12103,0.00777
114N12104,1.46835
114N12105,1.52481
114N12106,1.25159
114N12107,1.5963200000000002
114N12108,0.01939
114N12109,1.60096
114N12110,3.99055
114N12111,4.82295
114N12112,4.06356
114N12113,4.32115
114N12114,0.04633
114N12115,0.70449
114N12116,1.26065
114N12117,0.01889
114N12118,1.17146
114N12119,1.3618299999999999
114N12120,0.02095
114N12121,0.76175
114N12122,0.6363300000000001
114N12123,0.56539
114N12124,0.02002
114N12125,3.3683699999999996
114N12126,0.45252
114N12127,0.0111
114N12128,1.03843
114N12129,0.97375
114N12130,0.7891600000000001
114N12131,0.01444
114N12132,1.65183
114N12133,0.07377
114N12134,1.61929
114N12135,0.00999
114N12136,2.9860599999999997
114N12137,0.06556000000000001
114N12138,2.42856
114N12139,2.51573
114N12140,0.02997
114N12141,3.2115400000000003
114N12142,1.13586
114N12143,2.1983
114N12144,0.019469999999999998
114N12145,2.4925
114N12146,0.0491
114N12147,6.12732
114N12148,0.14069
114N12149,0.7709699999999999
114N12150,0.018619999999999998
114N12151,3.03498
114N12152,0.029660000000000002
114N12153,4.7958300000000005
114N12154,4.06956
114N12155,0.021769999999999998
114N12156,0.9765799999999999
114N12157,0.013280000000000002
114N12158,5.40538
114N12159,0.07744
114N12160,7.51065
114N12161,6.33983
114N12162,7.86715
114N12163,10.30218
114N12164,23.437379999999997
114N12165,9.907680000000001
114N12166,0.03594
114N12167,1.32179
114N12168,1.6339700000000001
114N12169,2.7879099999999997
114N12170,0.01296
114N12171,0.99631
114N12172,0.01143
114N12173,5.4648
114N12174,1.22698
114N12175,1.17555
114N12176,1.1440299999999999
114N12177,0.89454
114N12178,0.04178
114N12179,0.87455
114N12180,1.3685100000000001
114N12181,0.9197700000000001
114N12182,1.47413
114N12183,0.01326
114N12184,0.51254
114N12185,0.87164
114N12186,0.04685
114N12187,1.91357
114N12188,1.19425
114N12189,1.50005
114N12190,0.10919000000000001
114N12191,3.85077
114N12192,0.02326
114N12193,1.4828299999999999
114N12194,2.3426099999999996
114N12195,2.26045
114N12196,1.23242
114N12197,1.02415
114N12198,0.020130000000000002
114N12199,1.23215
114N12200,4.21658
114N12201,0.042339999999999996
114N12202,5.79929
114N12203,3.7299
114N12204,0.01098
114N12205,0.69965
114N12206,2.05875
114N12207,0.02556
114N12208,2.71509
114N12209,7.8601600000000005
114N12210,10.897269999999999
114N12211,0.05811
114N12212,11.43235
114N12213,1.98912
114N12214,4.26561
114N12215,0.03013
114N12216,4.2948699999999995
114N12217,0.0889
114N12218,6.11139
114N12219,0.01679
114N12220,1.6196
114N12221,0.02585
114N12222,1.15137
114N12223,0.01114
114N12224,10.806230000000001
114N12225,0.0244
114N12226,1.65585
114N12227,1.34943
114N12228,2.3145599999999997
114N12229,1.88063
114N12230,1.4006100000000001
114N12231,0.01756
114N12232,2.08576
114N12233,1.01991
114N12234,0.026910000000000003
114N12235,1.7199400000000002
114N12236,1.23063
114N12237,2.6631400000000003
114N12238,1.27335
114N12239,1.03186
114N12240,0.02422
114N12241,0.7932600000000001
114N12242,0.01015
114N12243,12.563089999999999
114N12244,2.12641
114N12245,9.97771
114N12246,2.14987
114N12247,0.017769999999999998
114N12248,4.8581900000000005
114N12249,0.027389999999999998
114N12250,6.30638
114N12251,3.7111
114N12252,7.560039999999999
114N12253,0.049389999999999996
114N12257,1.6429599999999998
114N12258,0.86777
114N12259,0.016980000000000002
114N12260,1.9725400000000002
114N12261,0.06495
114N12262,0.25539
114N12263,1.46413
114N12264,1.75457
114N12265,0.07257000000000001
114N12266,2.10356
114N12267,1.9676200000000001
114N12268,3.8597900000000003
114N12269,0.014180000000000002
114N12270,0.80923
114N12271,0.0111
114N12272,10.69058
114N12273,0.020569999999999998
114N12274,5.44457
114N12275,0.08641
114N12276,1.1339
114N12277,0.011559999999999999
114N12278,0.8188300000000001
114N12279,6.894769999999999
114N12280,5.33235
114N12281,0.02507
114N12282,1.20422
114N12283,1.4482
114N12284,0.013890000000000001
114N12285,2.37742
114N12286,0.02385
114N12287,5.426159999999999
114N12288,1.24475
114N12289,0.04527
114N12290,1.24888
114N12291,1.34004
114N12292,1.10689
114N12293,1.0008700000000001
114N12294,1.09875
114N12295,0.025810000000000003
114N12296,4.29473
114N12297,1.24317
114N12298,0.03703
114N12299,3.53605
114N12300,3.26552
114N12301,0.05248
114N12302,2.79078
114N12303,0.05113
114N12304,7.03435
114N12305,11.591510000000001
114N12306,0.030139999999999997
114N12307,0.83234
114N12308,0.06147999999999999
114N12309,1.26969
114N12310,0.01896
114N12311,0.9683700000000001
114N12312,0.15955
114N12313,4.04623
114N12314,4.2472
114N12315,0.1015
114N12316,0.07746
114N12317,1.63516
114N12318,1.04837
114N12319,0.78687
114N12320,1.40563
114N12321,0.72929
114N12322,1.13093
114N12323,1.97405
114N12324,0.06088
114N12325,2.04562
114N12326,0.04274
114N12327,0.77342
114N12328,1.6817799999999998
114N12329,0.57233
114N12330,0.06994
114N12331,1.66429
114N12332,0.049280000000000004
114N12333,1.71122
114N12334,1.09738
114N12335,1.55894
114N12336,2.71157
114N12337,0.04344
114N12338,2.43618
114N12339,0.04891
114N12340,1.4338799999999998
114N12341,2.2882
114N12342,0.06477999999999999
114N12343,1.46159
114N12344,1.2282799999999998
114N12345,0.08242999999999999
114N12346,8.02979
114N12347,0.053489999999999996
114N12348,4.91875
114N12349,0.046060000000000004
114N12350,7.0761899999999995
114N12351,0.025689999999999998
114N12352,0.93625
114N12353,0.04809
114N12354,1.1080299999999998
114N12355,2.11671
114N12356,2.11141
114N12357,1.11735
114N12358,1.82572
114N12359,1.64221
114N12360,1.7666400000000002
114N12361,1.18839
114N12362,0.15784
114N12363,0.9643
114N12364,0.60487
114N12365,1.02732
114N12366,3.01966
114N12367,1.02473
114N12368,0.05839
114N12369,1.3553899999999999
114N12370,2.13216
114N12371,0.0542
114N12372,4.02006
114N12373,0.40102
114N12374,5.37247
114N12375,4.24527
114N12376,3.61991
114N12377,7.56625
114N12378,0.22439
114N12379,0.74892
114N12380,0.040010000000000004
114N12381,0.8013399999999999
114N12382,2.05444
114N12383,0.05317
114N12384,0.55524
114N12385,0.04482
114N12387,0.6603600000000001
114N12388,0.1001
114N12389,0.94526
114N12390,0.01642
114N12391,9.13385
114N12392,12.69265
114N12393,0.08076
114N12396,0.62634
114N12397,0.07485
114N12398,1.05283
114N12399,0.97367
114N12400,1.90638
114N12401,2.1055900000000003
114N12402,0.0539
114N12403,1.13266
114N12404,1.7388299999999999
114N12405,0.058710000000000005
114N12406,2.07927
114N12407,0.8534
114N12408,0.02657
114N12409,9.73275
114N12410,7.73491
114N12411,1.7573400000000001
114N12412,0.03153
114N12413,0.08892
114N12414,1.53596
114N12415,1.7194099999999999
114N12416,1.5106899999999999
114N12417,0.03444
114N12418,0.24229
114N12419,1.61776
114N12421,1.16747
114N12422,0.01811
114N12423,1.8697700000000002
114N12424,1.1332200000000001
114N12425,1.73846
114N12426,1.69045
114N12427,0.030739999999999996
114N12428,1.19907
114N12429,1.77295
114N12430,0.03909
114N12431,1.23308
114N12432,1.21235
114N12433,2.3040000000000003
114N12434,0.016659999999999998
114N12435,0.99116
114N12436,0.02298
114N12437,9.03103
114N12438,25.56118
114N12439,0.13
114N12442,0.31725
114N12443,0.55403
114N12444,0.08052000000000001
114N12445,0.40573000000000004
114N12446,1.9109200000000002
114N12447,2.3199
114N12448,1.4296799999999998
114N12449,1.19946
114N12450,1.14999
114N12451,1.37535
114N12452,1.12039
114N12453,1.6893599999999998
114N12454,3.5813900000000003
114N12455,0.0364
114N12456,1.2016799999999999
114N12457,1.09928
114N12458,0.03458
114N12459,0.53036
114N12460,0.13501
114N12461,1.1847
114N12462,0.92935
114N12463,1.08599
114N12464,0.5635399999999999
114N12465,0.012209999999999999
114N12466,1.06049
114N12467,0.39308000000000004
114N12468,0.01658
114N12469,0.77179
114N12470,0.20117000000000002
114N12471,1.09321
114N12472,2.1793099999999996
114N12473,0.048510000000000005
114N12474,2.30812
114N12475,0.04817
114N12476,2.72658
114N12477,1.28355
114N12478,1.70848
114N12479,1.83726
114N12480,3.83397
114N12481,0.04118
114N12482,2.68886
114N12483,2.69802
114N12484,0.03199
114N12485,3.38046
114N12486,2.05665
114N12487,1.15691
114N12488,2.68477
114N12489,2.1721
114N12490,1.57412
114N12491,0.9339200000000001
114N12492,0.66545
114N12493,1.10419
114N12494,2.3835
114N12495,5.62018
114N12496,0.03198
114N12497,2.63807
114N12498,0.06957
114N12499,1.7742200000000001
114N12500,0.07617
114N12501,0.98672
114N12502,0.04142
114N12503,3.2215700000000003
114N12504,0.03669
114N12505,0.7279399999999999
